url,name,price,rating,reviews,description,asin,manufacturer
/ADISA-Womens-Sling-SL5059-CRE_Off-White/dp/B09154JPWQ/ref=sr_1_88?keywords=bags&qid=1675272612&sprefix=ba%2Caps%2C283&sr=8-88,ADISA Women's Quilted Cross Body Sling Bag,₹399,4.1 out of 5 stars,,,,
/Lenovo-15-6-Inches-Everyday-Backpack/dp/B08R7RPVJF/ref=sr_1_89?keywords=bags&qid=1675272612&sprefix=ba%2Caps%2C283&sr=8-89,Lenovo Slim Everyday Backpack,₹839,4.4 out of 5 stars,,,,
/ADISA-SL5038-women-girls-sling/dp/B08Q4FHQLN/ref=sr_1_90?keywords=bags&qid=1675272612&sprefix=ba%2Caps%2C283&sr=8-90,ADISA Women's Sling Bag,₹575,4.0 out of 5 stars,,,,
/sspa/click?ie=UTF8&spc=MTo4MzUwOTQ0MjEzMjI3MDM2OjE2NzUyNzI2MTI6c3BfbXRmOjIwMDk4NDY0Mjg5Nzk4OjowOjo&url=%2FRed-Lemon-Backpack-Multifunctional-Charcoal%2Fdp%2FB0BGSV19KZ%2Fref%3Dsr_1_91_sspa%3Fkeywords%3Dbags%26qid%3D1675272612%26sprefix%3Dba%252Caps%252C283%26sr%3D8-91-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Red Lemon Swiss Cut Design Medium 26 L Laptop Backpack Outdoor Backpack fits 15.6 inch Multifunctional Laptop Bag Backpack for Men and Women with USB port Anti Theft Travel Backpack,"₹1,899",4.4 out of 5 stars,,,,
/sspa/click?ie=UTF8&spc=MTo4MzUwOTQ0MjEzMjI3MDM2OjE2NzUyNzI2MTI6c3BfbXRmOjIwMDI1NzM4NzIwMzk4OjowOjo&url=%2FLunars-Bingo-Laptop-Resistant-48L%2Fdp%2FB08YZ5XY31%2Fref%3Dsr_1_92_sspa%3Fkeywords%3Dbags%26qid%3D1675272612%26sprefix%3Dba%252Caps%252C283%26sr%3D8-92-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Lunar's Bingo - 48 L Laptop Office/School/Travel/Business Backpack Water Resistant - Fits Up to 15.6 Inch Laptop Notebook with 1 Year Warranty,₹899,3.9 out of 5 stars,,,,
/Priority-Disney-Princess-Casual-Backpack/dp/B0849PHNG1/ref=sr_1_93?keywords=bags&qid=1675272612&sprefix=ba%2Caps%2C283&sr=8-93,Priority Disney Snow White 20 litres Pink Polyester Kids School Bag | Casual Backpack for Girls (25156),₹699,3.9 out of 5 stars,,,,
/Shalimar-Capacity-Travel-Storage-Duffel/dp/B09TPHFMX7/ref=sr_1_94?keywords=bags&qid=1675272612&sprefix=ba%2Caps%2C283&sr=8-94,"SHALIMAR large capacity Travel bag / Storage bag / Move-in bags/ Duffel Bag - Strong, Durable , Foldable and Water Resistant ( Pack of 1 ) ( Blue )",₹247,4.1 out of 5 stars,,,,
/Half-Moon-Spacious-Backpack-Compartment/dp/B0BLVQ9NTD/ref=sr_1_95?keywords=bags&qid=1675272612&sprefix=ba%2Caps%2C283&sr=8-95,Half Moon Strike 35L Unisex Spacious School/ Laptop/ College/ Office Travel Backpack Bag for Men Women Boys & Girls with 15.6 inch Padded Laptop Compartment & Multiple Pockets,₹699,3.6 out of 5 stars,,,,
/NETTIE-Cotton-Carry-Strap-Drawstring/dp/B08LBT1R9J/ref=sr_1_96?keywords=bags&qid=1675272612&sprefix=ba%2Caps%2C283&sr=8-96,NETTIE Cotton Carry Bag with Strap and Drawstring for Yoga Mat- Big Size,₹198,4.1 out of 5 stars,,,,
/Baggit-Womens-Sling-Bag-Small/dp/B0BNTQLVBF/ref=sr_1_97?keywords=bags&qid=1675272612&sprefix=ba%2Caps%2C283&sr=8-97,Baggit Women's Sling Bag - Small (Blue),₹700,5.0 out of 5 stars,,,,
/Nivia-5177BK-Polyester-String-Black/dp/B071XM6PSM/ref=sr_1_98?keywords=bags&qid=1675272612&sprefix=ba%2Caps%2C283&sr=8-98,Nivia Polyester String Bag,₹139,4.1 out of 5 stars,,,,
/Chic-Buddy-Waterproof-Swimsuits-Toiletries/dp/B09KSBHC18/ref=sr_1_99?keywords=bags&qid=1675272612&sprefix=ba%2Caps%2C283&sr=8-99,"Chic Buddy Waterproof Wet Bag, Washable, Reusable for Travel, Beach, Pool, Stroller, Diapers, Dirty Gym Clothes, Wet Swimsuits, Toiletries",₹299,4.5 out of 5 stars,,,,
/F-Gear-Tycoon-Laptop-Backpack/dp/B071XJ6XV5/ref=sr_1_100?keywords=bags&qid=1675272612&sprefix=ba%2Caps%2C283&sr=8-100,F Gear Tycoon 27 Liters Laptop Backpack Sch Bag(Black),"₹1,178",4.4 out of 5 stars,,,,
/sspa/click?ie=UTF8&spc=MTo4MzUwOTQ0MjEzMjI3MDM2OjE2NzUyNzI2MTI6c3BfYnRmOjIwMDU2MTA2NzQ2NDA2OjowOjo&url=%2FCosmus-Casual-Navy-Laptop-Backpack%2Fdp%2FB08R7M639Z%2Fref%3Dsr_1_101_sspa%3Fkeywords%3Dbags%26qid%3D1675272612%26sprefix%3Dba%252Caps%252C283%26sr%3D8-101-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Cosmus ACE Casual Navy 45 cm 22 Ltr Laptop Backpack Bag,₹718,3.9 out of 5 stars,,,,
/sspa/click?ie=UTF8&spc=MTo4MzUwOTQ0MjEzMjI3MDM2OjE2NzUyNzI2MTI6c3BfYnRmOjIwMDc4OTIwNzc5Mzk4OjowOjo&url=%2FScanSmart-Backpack-Designed-blend-function-612014%2Fdp%2FB09V1GJ7D6%2Fref%3Dsr_1_102_sspa%3Fkeywords%3Dbags%26qid%3D1675272612%26sprefix%3Dba%252Caps%252C283%26sr%3D8-102-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"Wenger 17.5"" ScanSmart Laptop Backpack, 30 Litres, Black, Swiss Designed-blend of style & function, 612014","₹5,600",4.0 out of 5 stars,,,,
https://aax-eu.amazon.in/x/c/REKxSsIXY26wkTRVzRzB6MMAAAGGDgdrMQMAAAH2AQBOL0EgICAgICAgICAgICBOL0EgICAgICAgICAgICD2j9Lb/https://www.amazon.in/dp/B082PMDYR7?pd_rd_i=B082PMDYR7&pf_rd_p=cbfd6809-5a3a-4d5d-a1b3-c5abcf5b2572&pf_rd_r=6QMJWYBBV239MHQEAME0&pd_rd_wg=oyN8s&pd_rd_w=p8iaX&pd_rd_r=baca2f81-198f-4fc5-be07-56f53e57c580,Scarters | Ultimate Premium Laptop Backpack for Business in Water Resistant Anti-Abrasive Nylon Fabric: Terminal ~ Navy Blue for up to 15.6 inch Laptop/MacBook,"₹12,399",4.6 out of 5 stars,,,,Visit the Scarters Store
/sspa/click?ie=UTF8&spc=MTo3NjQ3Nzk5OTYyMjc1NTk5OjE2NzUyNzI2MTQ6c3BfYXRmX25leHQ6MjAxMDQxNDAyNjM2OTg6OjA6Og&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_97_sspa%3Fkeywords%3Dbags%26qid%3D1675272614%26sprefix%3Dba%252Caps%252C283%26sr%3D8-97-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black",₹998,3.9 out of 5 stars,,,,
/sspa/click?ie=UTF8&spc=MTo3NjQ3Nzk5OTYyMjc1NTk5OjE2NzUyNzI2MTQ6c3BfYXRmX25leHQ6MjAxMDQxNDAyNjQyOTg6OjA6Og&url=%2FURBAN-TRIBE-Move-Backpack-Repellent%2Fdp%2FB0BP1QM6W5%2Fref%3Dsr_1_98_sspa%3Fkeywords%3Dbags%26qid%3D1675272614%26sprefix%3Dba%252Caps%252C283%26sr%3D8-98-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA385M0TPSNV7VS,URBAN TRIBE Move Travel/Office/Casual/Laptop Backpack,₹798,3.5 out of 5 stars,,,,
/Wesley-Milestone-Waterproof-Backpack-Business/dp/B085S444JV/ref=sr_1_99?keywords=bags&qid=1675272614&sprefix=ba%2Caps%2C283&sr=8-99,"Wesley Milestone 2.0 Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L, Charcoal black",₹565,4.3 out of 5 stars,,,,
/PALAY%C2%AE-Crossbody-Mobile-Leather-Shoulder/dp/B09GYGRB56/ref=sr_1_100?keywords=bags&qid=1675272614&sprefix=ba%2Caps%2C283&sr=8-100,PALAY Women's Small Cross-Body Phone Bag Stylish PU Leather Mobile Cell Phone Holder Pocket Purse Wallet Sling Bag Mini Shoulder Bags,₹784,4.3 out of 5 stars,,,,
/Lenovo-Professional-Backpack-Water-resistant-Uncompromised/dp/B08R7S55H4/ref=sr_1_101?keywords=bags&qid=1675272614&sprefix=ba%2Caps%2C283&sr=8-101,"Lenovo 15.6"" Professional Backpack, Made in India, Water-resistant,Uncompromised storage, Travel friendly:Fleece-lined PC compartment,Vented,Padded BackPanel & Adjustable shoulder straps,Luggage strap","₹1,337",4.2 out of 5 stars,,,,
/Priority-Spider-ltrs-School-Backpack/dp/B0849MZF6Q/ref=sr_1_102?keywords=bags&qid=1675272614&sprefix=ba%2Caps%2C283&sr=8-102,"Priority Disney Marvel Spiderman 25 litres Grey School Bag | Casual Backpack for Boys & Girls, Kid's Backpack",₹430,3.6 out of 5 stars,,,,
/Trajectory-Elegant-15-6-Laptop-Office/dp/B09RK6NCGC/ref=sr_1_103?keywords=bags&qid=1675272614&sprefix=ba%2Caps%2C283&sr=8-103,"Trajectory Sigma Brown Elegant Vegan Leather Crossbody Messenger Office Bag for upto 15.6 Inch Laptop , MacBook , Notebook with Multiple Compartment Shoulder & Handbag for Men & Women with 2 Years Warranty","₹1,399",4.2 out of 5 stars,,,,
/StarX-Compact-Nylon-Mesh-Medium-Orange/dp/B01NBTOX54/ref=sr_1_104?keywords=bags&qid=1675272614&sprefix=ba%2Caps%2C283&sr=8-104,StarX Nylon 15 Cms Gym Bag(Orange Bag_Orange),₹237,3.7 out of 5 stars,,,,
/TULMAN-Stylish-Messenger-Shoulder-Bag/dp/B07Q74QLHT/ref=sr_1_105?keywords=bags&qid=1675272614&sprefix=ba%2Caps%2C283&sr=8-105,TULMAN Canvas Travel Sling Bag Cross Body One side Shoulder College Bag for Men & Women - 30 x 13 x 26 CM - Olive Green,₹799,4.1 out of 5 stars,,,,
/Casual-Backpack-Charging-Laptop-Compartment/dp/B07J46KLFP/ref=sr_1_106?keywords=bags&qid=1675272614&sprefix=ba%2Caps%2C283&sr=8-106,"Fur Jaden 15.6 Inch Laptop Backpack 25 LTR Bag for School, College and Office with USB Charging Port",₹749,3.9 out of 5 stars,,,,
/sspa/click?ie=UTF8&spc=MTo3NjQ3Nzk5OTYyMjc1NTk5OjE2NzUyNzI2MTQ6c3BfbXRmOjIwMDk4NDY0Mjg5Nzk4OjowOjo&url=%2FRed-Lemon-Backpack-Multifunctional-Charcoal%2Fdp%2FB0BGSV19KZ%2Fref%3Dsr_1_107_sspa%3Fkeywords%3Dbags%26qid%3D1675272614%26sprefix%3Dba%252Caps%252C283%26sr%3D8-107-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Red Lemon Swiss Cut Design Medium 26 L Laptop Backpack Outdoor Backpack fits 15.6 inch Multifunctional Laptop Bag Backpack for Men and Women with USB port Anti Theft Travel Backpack,"₹1,899",4.4 out of 5 stars,,,,
/sspa/click?ie=UTF8&spc=MTo3NjQ3Nzk5OTYyMjc1NTk5OjE2NzUyNzI2MTQ6c3BfbXRmOjIwMTAzOTY5MjQ1NTk4OjowOjo&url=%2FVertical-Polyester-Backpack-8903496163575-33X16X47%2Fdp%2FB09FGH5JFP%2Fref%3Dsr_1_108_sspa%3Fkeywords%3Dbags%26qid%3D1675272614%26sprefix%3Dba%252Caps%252C283%26sr%3D8-108-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,The Vertical Unisex 25 Ltrs Laptop Backpack (Up to 14 Inch) With 2 Compartments,₹700,3.5 out of 5 stars,,,,
/ASTRID-Womens-Round-Sling-Pompoms/dp/B08VS8JBNK/ref=sr_1_109?keywords=bags&qid=1675272614&sprefix=ba%2Caps%2C283&sr=8-109,ASTRID Women's Round Sling Bag with Pompoms (Brown),₹499,4.4 out of 5 stars,,,,
/Kuber-Industries-Transparent-Resistant-Handle-Set/dp/B08WK5QJ5D/ref=sr_1_110?keywords=bags&qid=1675272614&sprefix=ba%2Caps%2C283&sr=8-110,Kuber Industries Travel Toiletry Bag|Undergarments Organizer Bag|Makeup Bags|Transparent Shaving Bag for Men|Water Resistant with Zipper and Handle|Set of 2 (Cream),₹174,4.0 out of 5 stars,,,,
/Wesley-Milestone-Waterproof-Backpack-Business/dp/B07PLKV6D1/ref=sr_1_111?keywords=bags&qid=1675272614&sprefix=ba%2Caps%2C283&sr=8-111,Wesley Milestone 15.6 inch 25 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack,₹498,4.3 out of 5 stars,,,,
/gp/bestsellers/shoes/1983356031/ref=sr_bs_15_1983356031_1,ALIZA Women's Tote Bag,₹426,4.0 out of 5 stars,,,,
/Tabelito-Laptop-Backpack-15-6-inch-Repellent/dp/B08Y3KCN32/ref=sr_1_113?keywords=bags&qid=1675272614&sprefix=ba%2Caps%2C283&sr=8-113,"Tabelito® Casual Laptop Bag 15.6-inch(39.6cm), 25 LTR Water Repellent Backpack Office College School Business Travel Bags for Men Women Boys & Girls (Blue)",₹548,4.2 out of 5 stars,,,,
/FATMUG-Laptop-Bag-Men-Convertible/dp/B084LF4RT5/ref=sr_1_114?keywords=bags&qid=1675272614&sprefix=ba%2Caps%2C283&sr=8-114,"FATMUG Laptop Bag For Men - Convertible Backpack For Office And Travel (Dark Grey ,Oxford Fabric)","₹1,499",4.4 out of 5 stars,,,,
/ADISA-SL5038-women-girls-sling/dp/B08Q4FHQLN/ref=sr_1_115?keywords=bags&qid=1675272614&sprefix=ba%2Caps%2C283&sr=8-115,ADISA Women's Sling Bag,₹575,4.0 out of 5 stars,,,,
/SFANE-Duffel-Shoulder-Women-Compartment/dp/B07ZC77WTW/ref=sr_1_116?keywords=bags&qid=1675272614&sprefix=ba%2Caps%2C283&sr=8-116,SFANE Polyester Blue Duffle/Gym Bag/Shoulder Bag for Men & Women with Separate Shoes Compartment (Blue),₹428,4.3 out of 5 stars,,,,
/sspa/click?ie=UTF8&spc=MTo3NjQ3Nzk5OTYyMjc1NTk5OjE2NzUyNzI2MTQ6c3BfYnRmOjIwMDU2MTA2NzQ2NDA2OjowOjo&url=%2FCosmus-Casual-Navy-Laptop-Backpack%2Fdp%2FB08R7M639Z%2Fref%3Dsr_1_117_sspa%3Fkeywords%3Dbags%26qid%3D1675272614%26sprefix%3Dba%252Caps%252C283%26sr%3D8-117-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Cosmus ACE Casual Navy 45 cm 22 Ltr Laptop Backpack Bag,₹718,3.9 out of 5 stars,,,,
/sspa/click?ie=UTF8&spc=MTo3NjQ3Nzk5OTYyMjc1NTk5OjE2NzUyNzI2MTQ6c3BfYnRmOjIwMTA3NTYzMDUwOTk4OjowOjo&url=%2FHEROZ-Backpack-Resistant-Durable-Notebook%2Fdp%2FB08BYQZYYC%2Fref%3Dsr_1_118_sspa%3Fkeywords%3Dbags%26qid%3D1675272614%26sprefix%3Dba%252Caps%252C283%26sr%3D8-118-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,HEROZ Hammer Unisex Nylon 45 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (All) (Navy Blue & Sky Blue),"₹1,499",4.3 out of 5 stars,,,,
https://aax-eu.amazon.in/x/c/RNkSQQ9YgNLHZS4SntZ9J1UAAAGGDgdxNQMAAAH2AQBOL0EgICAgICAgICAgICBOL0EgICAgICAgICAgICBTilwM/https://www.amazon.in/dp/B07TT79C33?pd_rd_i=B07TT79C33&pf_rd_p=cbfd6809-5a3a-4d5d-a1b3-c5abcf5b2572&pf_rd_r=PTFK9WYDTKYYJZM3ZNMT&pd_rd_wg=jXjPR&pd_rd_w=WFSvZ&pd_rd_r=3253add3-8675-4d7c-a0e9-c065d064f552,"AH Arctic Hunter Slim Sling Bags, Chest Shoulder Bag,Sling Backpacks Outdoor Crossbody Backpack Thin Daypacks for Travel with Earphone Port Men Women","₹1,329",4.4 out of 5 stars,,,,Visit the ah arctic hunter Store
/sspa/click?ie=UTF8&spc=MTo3NzM5NDQ4NzAwNzkzOTcxOjE2NzUyNzI2MTU6c3BfYXRmX25leHQ6MjAxMDQxNDAyNjM2OTg6OjA6Og&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_113_sspa%3Fkeywords%3Dbags%26qid%3D1675272615%26sprefix%3Dba%252Caps%252C283%26sr%3D8-113-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black",₹998,3.9 out of 5 stars,,,,
/sspa/click?ie=UTF8&spc=MTo3NzM5NDQ4NzAwNzkzOTcxOjE2NzUyNzI2MTU6c3BfYXRmX25leHQ6MjAxMDQxNDAyNjQyOTg6OjA6Og&url=%2FURBAN-TRIBE-Move-Backpack-Repellent%2Fdp%2FB0BP1QM6W5%2Fref%3Dsr_1_114_sspa%3Fkeywords%3Dbags%26qid%3D1675272615%26sprefix%3Dba%252Caps%252C283%26sr%3D8-114-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA385M0TPSNV7VS,URBAN TRIBE Move Travel/Office/Casual/Laptop Backpack,₹798,3.5 out of 5 stars,,,,
/Gear-Colorado-Orange-Laptop-Backpack/dp/B097K6KD7W/ref=sr_1_115?keywords=bags&qid=1675272615&sprefix=ba%2Caps%2C283&sr=8-115,F Gear Colorado Grey Orange 39 Ltrs Laptop Backpack (3814),₹662,4.4 out of 5 stars,,,,
/Hammonds-Flycatcher-Messenger-Compartment-LB106BR/dp/B07P2TQH78/ref=sr_1_116?keywords=bags&qid=1675272615&sprefix=ba%2Caps%2C283&sr=8-116,Hammonds Flycatcher Genuine Leather Executive Formal Office Bag | Shoulder Laptop Messenger Bag for Men | MacBook|Notebook Upto 16 Inch| Crossbody Handbags with Shoulder Straps | Brown | LB106BR,"₹2,705",4.3 out of 5 stars,,,,
/Shalimar-Capacity-Travel-Storage-Duffel/dp/B09TPHFMX7/ref=sr_1_117?keywords=bags&qid=1675272615&sprefix=ba%2Caps%2C283&sr=8-117,"SHALIMAR large capacity Travel bag / Storage bag / Move-in bags/ Duffel Bag - Strong, Durable , Foldable and Water Resistant ( Pack of 1 ) ( Blue )",₹247,4.1 out of 5 stars,,,,
/Red-Lemon-Polyester-15-6-inch-Waterproof/dp/B07XYY2FW4/ref=sr_1_118?keywords=bags&qid=1675272615&sprefix=ba%2Caps%2C283&sr=8-118,Red Lemon Polyester Bange Series 15.6inch Laptop Bag for Men 35 LTR Capacity Daily Office Bag for Men and Women Black (1903),"₹2,849",4.2 out of 5 stars,,,,
/F-Gear-Raider-Marpat-Navy-Backpack/dp/B07F1157TV/ref=sr_1_119?keywords=bags&qid=1675272615&sprefix=ba%2Caps%2C283&sr=8-119,F Gear Raider 30 Liter Backpack with Rain Cover (.Marpat Navy Digital Camo),₹822,4.2 out of 5 stars,,,,
/Gear-Vintage2-Leather-Backpack-LBPVG2LTH0101/dp/B07G44G1DC/ref=sr_1_120?keywords=bags&qid=1675272615&sprefix=ba%2Caps%2C283&sr=8-120,Gear Vintage2 28L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Black,₹999,4.4 out of 5 stars,,,,
/Storage-Disposable-Freezer-Feeding-Transparent/dp/B099ZZ57FT/ref=sr_1_121?keywords=bags&qid=1675272615&sprefix=ba%2Caps%2C283&sr=8-121,"LuvLap Baby Breast Milk Storage Bags (Pack of 25), BPA Free Disposable Milk Freezer Bags for Breast Feeding, Transparent",₹308,4.4 out of 5 stars,,,,
/Classic-Leather-Laptop-Backpack-LBPCLSLTH1901/dp/B07G4CYC74/ref=sr_1_122?keywords=bags&qid=1675272615&sprefix=ba%2Caps%2C283&sr=8-122,Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Tan,₹999,4.4 out of 5 stars,,,,
/sspa/click?ie=UTF8&spc=MTo3NzM5NDQ4NzAwNzkzOTcxOjE2NzUyNzI2MTU6c3BfbXRmOjIwMDk4NDY0Mjg5Nzk4OjowOjo&url=%2FRed-Lemon-Backpack-Multifunctional-Charcoal%2Fdp%2FB0BGSV19KZ%2Fref%3Dsr_1_123_sspa%3Fkeywords%3Dbags%26qid%3D1675272615%26sprefix%3Dba%252Caps%252C283%26sr%3D8-123-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Red Lemon Swiss Cut Design Medium 26 L Laptop Backpack Outdoor Backpack fits 15.6 inch Multifunctional Laptop Bag Backpack for Men and Women with USB port Anti Theft Travel Backpack,"₹1,899",4.4 out of 5 stars,,,,
/sspa/click?ie=UTF8&spc=MTo3NzM5NDQ4NzAwNzkzOTcxOjE2NzUyNzI2MTU6c3BfbXRmOjIwMDU2MTA2NzQ2NDA2OjowOjo&url=%2FCosmus-Casual-Navy-Laptop-Backpack%2Fdp%2FB08R7M639Z%2Fref%3Dsr_1_124_sspa%3Fkeywords%3Dbags%26qid%3D1675272615%26sprefix%3Dba%252Caps%252C283%26sr%3D8-124-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Cosmus ACE Casual Navy 45 cm 22 Ltr Laptop Backpack Bag,₹718,3.9 out of 5 stars,,,,
/Lenovo-15-6-Inches-Everyday-Backpack/dp/B08R7RPVJF/ref=sr_1_125?keywords=bags&qid=1675272615&sprefix=ba%2Caps%2C283&sr=8-125,Lenovo Slim Everyday Backpack,₹839,4.4 out of 5 stars,,,,
/Gear-Expandable-RainCover-Grey-Black-TLPTURBO00401/dp/B097KDRZ67/ref=sr_1_126?keywords=bags&qid=1675272615&sprefix=ba%2Caps%2C283&sr=8-126,Gear Turbo 45L Expandable Water Resistant Antitheft Laptop Bag/Backpack/Briefcase For Men/Women With Raincover (Grey),"₹1,568",4.4 out of 5 stars,,,,
/Compartment-Black-Bottle-Wristband-Fitness/dp/B0BPNZV6F6/ref=sr_1_127?keywords=bags&qid=1675272615&sprefix=ba%2Caps%2C283&sr=8-127,"Hang It Gym Bag Combo for Men ll Gym Bag with Shoe Compartment and , Black Bottle, Black Wristband, Black Gloves ll Gym kit for Men and Women ll Gym Bag & Fitness Kit & Gym Bag Combo (Black)",₹599,5.0 out of 5 stars,,,,
/Bennett-15-6-inch-College-Repellent-Backpack/dp/B09WZKHSDR/ref=sr_1_128?keywords=bags&qid=1675272615&sprefix=ba%2Caps%2C283&sr=8-128,"Bennett Casual Laptop Bag school bags for boys girls 15.6-inch, 25 LTR Office & College bags for mens Water Repellent Backpack for Men & Women (GREY)",₹512,3.9 out of 5 stars,,,,
/Motherly-Diaper-Bags-Travel-Basic/dp/B07PKQ3WJZ/ref=sr_1_129?keywords=bags&qid=1675272615&sprefix=ba%2Caps%2C283&sr=8-129,"Motherly Diaper Bags for Mom Travel Basic Edition (Navy Blue,Pack of 1)","₹1,516",4.5 out of 5 stars,,,,
/Veneer-Business-Briefcase-Resistant-Messenger/dp/B08Z619V6Z/ref=sr_1_130?keywords=bags&qid=1675272615&sprefix=ba%2Caps%2C283&sr=8-130,"Veneer Laptop Bag 15.6 Inch, Business Briefcase for Men Women, 15inch Water Resistant Messenger Shoulder Bag with Strap, Durable Office Bag, for Computer/Notebook/MacBook","₹1,055",4.2 out of 5 stars,,,,
/PALAY%C2%AE-Multifunctional-Pattern-Accommodate-Shoulder/dp/B09FJZJVP8/ref=sr_1_131?keywords=bags&qid=1675272615&sprefix=ba%2Caps%2C283&sr=8-131,PALAY® Crossbody Phone Bags For Women 3 Layers Small Multifunctional Mobile Pouch Sling Bags For Girls Latest Travel Cell Phone Purses Pouch Sport Shoulder Bag,₹552,4.4 out of 5 stars,,,,
/SAFARI-Denim-Casual-Backpack-DAYPACKNEO15CBDNB/dp/B07NSC4SL5/ref=sr_1_132?keywords=bags&qid=1675272615&sprefix=ba%2Caps%2C283&sr=8-132,SAFARI 15 Ltrs Denim Blue Casual/School/College Backpack (DAYPACKNEO15CBDNB),₹480,4.0 out of 5 stars,,,,
/sspa/click?ie=UTF8&spc=MTo3NzM5NDQ4NzAwNzkzOTcxOjE2NzUyNzI2MTU6c3BfYnRmOjIwMTAzOTY5MjQ1NTk4OjowOjo&url=%2FVertical-Polyester-Backpack-8903496163575-33X16X47%2Fdp%2FB09FGH5JFP%2Fref%3Dsr_1_133_sspa%3Fkeywords%3Dbags%26qid%3D1675272615%26sprefix%3Dba%252Caps%252C283%26sr%3D8-133-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,The Vertical Unisex 25 Ltrs Laptop Backpack (Up to 14 Inch) With 2 Compartments,₹700,3.5 out of 5 stars,,,,
/sspa/click?ie=UTF8&spc=MTo3NzM5NDQ4NzAwNzkzOTcxOjE2NzUyNzI2MTU6c3BfYnRmOjIwMTA0MTQwMjYzNDk4OjowOjo&url=%2FLaptop-Backpack-compartments-Office-Business%2Fdp%2FB09MVT5KL3%2Fref%3Dsr_1_134_sspa%3Fkeywords%3Dbags%26qid%3D1675272615%26sprefix%3Dba%252Caps%252C283%26sr%3D8-134-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"Urban Tribe Atlas 24L Laptop Backpack for men and women | Fits upto 15.6 inch Laptop | 3 compartments | Office, Business, Casual Use","₹1,798",4.2 out of 5 stars,,,,
https://aax-eu.amazon.in/x/c/RBsFzrFio-tOYje129N6Xo0AAAGGDgd3gQMAAAH2AQBOL0EgICAgICAgICAgICBOL0EgICAgICAgICAgICAv-Eef/https://www.amazon.in/dp/B082PMDYR7?pd_rd_i=B082PMDYR7&pf_rd_p=cbfd6809-5a3a-4d5d-a1b3-c5abcf5b2572&pf_rd_r=V6N4ECR9STJ9S07YJBH0&pd_rd_wg=XKba2&pd_rd_w=Puno3&pd_rd_r=0ec20465-49c1-45c8-b4ae-756d7ee80bdb,Scarters | Ultimate Premium Laptop Backpack for Business in Water Resistant Anti-Abrasive Nylon Fabric: Terminal ~ Navy Blue for up to 15.6 inch Laptop/MacBook,"₹12,399",4.6 out of 5 stars,,,,Visit the Scarters Store
